ID,Application_Date,Applicant_Income,Applicant_Age,Loan_Amount,Loan_Term,Credit_Score,Employment_Years,Education_Level,Current_Address_Years,Has_Collateral,Debt_To_Income_Ratio,Approved
19789,12/5/2022,54050,36,162500,7,545,12,High School,3,0,0.283187956,0
16882,12/5/2022,35500,25,122960,5,498,22,Bachelor,3,1,0.516981132,1
8796,12/5/2022,93500,54,109300,3,721,15,Postgraduate,8,0,0.270667483,1
14568,12/5/2022,65090,42,210200,7,575,22,Doctoral,4,1,0.759491581,0
6006,12/5/2022,52030,28,67480,2,755,25,Doctoral,1,1,1.04247392,1
20796,12/5/2022,89420,39,273160,4,285,8,Doctoral,8,1,0.192451602,0
9428,12/5/2022,61310,58,267150,2,446,15,Doctoral,8,0,0.29099203,0
17027,12/5/2022,88260,54,130800,9,623,18,Postgraduate,8,0,0.82433121,1
2594,12/5/2022,55020,43,218790,7,606,27,Doctoral,5,0,0.104364218,0
12554,12/7/2022,33640,22,150910,6,641,28,Bachelor,9,0,0.590351746,0
5367,12/7/2022,95020,24,247530,1,495,1,Bachelor,6,0,0.489523555,0
22871,12/7/2022,90170,34,282560,5,448,24,Postgraduate,7,1,0.624071903,1
1501,12/7/2022,85410,28,132220,8,596,6,Postgraduate,10,1,0.089831281,0
18121,12/8/2022,31160,38,88500,5,617,9,Bachelor,9,1,0.127445857,1
6807,12/8/2022,51770,31,173030,3,748,12,Bachelor,13,0,0.081799834,1
3488,12/8/2022,85580,37,193660,2,250,1,High School,7,0,0.352825382,1
12684,12/8/2022,82770,38,215200,9,599,14,Bachelor,12,0,0.292924556,0
23966,12/8/2022,60180,35,196110,4,732,9,Bachelor,13,0,0.728446934,1
16346,12/8/2022,37110,31,231340,2,779,19,Bachelor,12,0,1.94957265,1
13694,12/8/2022,40040,35,204800,2,623,17,Bachelor,14,0,0.336156483,0
8130,12/8/2022,60980,22,121270,8,251,17,Bachelor,8,0,1.062140992,1
4263,12/8/2022,59690,30,254540,6,556,4,High School,4,1,0.116768247,1
12493,12/8/2022,86150,25,64920,9,329,10,Doctoral,1,0,0.296782003,0
4185,12/8/2022,61590,33,295990,3,513,1,Postgraduate,8,0,0.368091218,1
23569,12/8/2022,84840,34,123980,8,551,29,High School,3,1,0.061076396,0
17369,12/8/2022,84820,37,261090,5,541,9,Doctoral,10,1,0.267693202,1
16219,12/9/2022,92660,38,67700,7,777,11,Bachelor,10,0,0.449036879,0
1055,12/9/2022,33080,28,265690,8,798,19,High School,6,0,0.407633153,0
23997,12/12/2022,79350,57,57020,7,716,3,Bachelor,11,0,0.459898006,0
22301,12/12/2022,67060,59,183420,9,375,12,Postgraduate,10,1,0.610551892,0
16071,12/12/2022,84770,46,270460,2,311,18,Bachelor,3,0,0.615602837,1
15082,12/12/2022,76360,58,203840,2,693,17,Bachelor,2,0,0.902266895,1
12619,12/12/2022,53110,26,204040,7,794,23,Postgraduate,12,1,1.024484536,1
16301,12/12/2022,39250,24,169190,9,634,5,Bachelor,1,0,1.341818182,0
7767,12/13/2022,77100,45,280190,2,516,19,High School,12,0,0.459250225,0
21098,12/13/2022,95750,48,73940,4,417,23,Doctoral,13,0,0.192094235,0
5005,12/13/2022,31590,25,167800,3,526,12,Bachelor,1,0,1.211510791,0
12219,12/14/2022,55670,57,79180,6,515,27,Doctoral,4,0,0.674169805,0
11135,12/14/2022,85650,32,165790,5,538,9,Doctoral,2,1,0.272381821,0
12508,12/14/2022,87990,33,120450,7,295,13,Postgraduate,7,1,0.998817408,1
7822,12/14/2022,56310,59,150040,2,766,12,Doctoral,9,1,0.420637764,1
22324,12/14/2022,59510,34,153180,7,641,22,Postgraduate,12,1,0.690699194,0
18718,12/14/2022,30690,39,250310,3,260,7,Postgraduate,2,0,1.546649969,0
15225,12/14/2022,83240,57,259430,1,449,20,Bachelor,7,0,1.549895688,0
5279,12/14/2022,50870,22,71840,1,750,18,Doctoral,6,0,0.329507997,0
13622,12/14/2022,89000,51,245080,4,615,26,High School,1,0,0.77620986,0
17286,12/14/2022,82750,24,203530,8,276,24,Postgraduate,2,1,0.575462225,1
5097,12/14/2022,58190,49,258330,4,374,2,Postgraduate,2,0,2.100278552,0
15028,12/14/2022,84070,23,63720,3,693,2,Postgraduate,7,0,0.266464086,0
22501,12/14/2022,44340,48,72640,8,452,7,Bachelor,14,1,0.878126763,1
13015,12/15/2022,80040,43,187780,6,365,15,Bachelor,6,0,0.786635404,1
16425,12/15/2022,35670,39,189900,9,391,24,High School,1,1,0.472407426,1
23877,12/15/2022,36680,28,207500,9,764,25,Bachelor,13,1,0.138121547,1
18031,12/15/2022,60470,44,148280,2,757,29,Bachelor,3,1,0.500491115,1
20717,12/15/2022,88910,31,299050,4,777,12,Bachelor,14,0,1.249408983,0
17588,12/15/2022,31490,58,146140,2,794,8,Postgraduate,6,1,2.921416526,1
11809,12/15/2022,96680,42,240140,8,418,1,Postgraduate,10,0,0.40483871,0
11571,12/15/2022,83300,30,274750,8,591,28,Doctoral,7,0,0.605633803,0
5259,12/15/2022,87760,25,152380,2,337,9,High School,9,0,1.51884628,0
23910,12/15/2022,76500,21,201170,6,563,29,Bachelor,7,0,0.460614642,0
6258,12/15/2022,30670,54,101500,2,350,28,Doctoral,2,0,1.149421432,0
10488,12/15/2022,79040,49,84930,7,589,15,Bachelor,6,1,0.485186527,1
11124,12/15/2022,69960,51,162890,9,516,29,Doctoral,12,0,0.094015218,0
6674,12/15/2022,98060,36,204080,6,325,15,Bachelor,1,1,0.492678165,1
10009,12/19/2022,65690,50,195160,1,601,17,High School,2,0,0.49769637,0
21407,12/19/2022,69570,30,294190,7,495,9,Postgraduate,5,1,0.26481853,1
20305,12/19/2022,36130,43,205600,7,626,7,Postgraduate,11,1,0.855976244,0
16209,12/19/2022,36850,47,107130,2,723,9,Bachelor,12,0,0.158024691,0
23721,12/21/2022,35840,32,244650,4,770,28,Postgraduate,4,0,0.401176471,1
4345,12/21/2022,69600,53,112080,8,338,20,Postgraduate,2,1,0.197330386,0
1369,12/21/2022,31220,39,115500,1,551,2,Doctoral,10,1,0.908081374,1
9219,12/21/2022,44780,42,217700,7,543,7,Bachelor,3,1,2.349526814,1
5989,12/21/2022,96180,24,107870,8,441,4,Postgraduate,14,1,0.289540579,0
3239,12/21/2022,56890,42,255890,7,276,21,Bachelor,3,0,1.171523944,0
1512,12/21/2022,70460,37,295530,5,645,27,Bachelor,1,0,0.401225667,0
3650,12/21/2022,76960,29,69940,7,776,28,Bachelor,11,0,0.467547481,0
2631,12/21/2022,60270,45,210150,8,337,8,Bachelor,1,0,0.5146018,0
4644,12/22/2022,78340,53,245720,4,597,25,Doctoral,11,0,0.835297317,0
24304,12/22/2022,53840,38,293860,5,798,5,Postgraduate,2,0,0.20809885,0
3455,12/22/2022,69410,57,276450,3,592,24,Bachelor,13,1,0.441408995,1
21855,12/22/2022,97310,26,59650,8,645,26,Doctoral,5,0,2.66426513,0
14416,12/23/2022,61190,26,199880,8,486,12,Doctoral,1,0,0.102877369,0
8484,12/23/2022,93760,46,153970,6,565,8,Doctoral,3,1,1.891988131,1
7753,12/23/2022,91650,51,101870,8,646,2,Bachelor,11,1,2.099404319,0
20809,12/23/2022,66090,41,111080,4,655,8,Postgraduate,13,1,0.718217562,1
9565,12/23/2022,91840,25,271900,1,588,11,Bachelor,8,0,0.713222667,0
20350,12/23/2022,50970,26,268630,2,457,4,Bachelor,10,1,0.541296393,1
8465,12/23/2022,47830,41,228210,7,342,16,Postgraduate,2,0,0.277745259,0
14057,12/23/2022,48580,55,292250,1,796,26,Postgraduate,5,1,0.814477723,1
17336,12/23/2022,39290,42,105380,8,296,25,Bachelor,2,1,0.712576735,0
2296,12/26/2022,47850,32,76600,6,583,8,Postgraduate,11,1,0.22161438,1
2788,12/26/2022,79580,32,215170,6,255,20,High School,14,0,0.366044824,0
4135,12/26/2022,44400,42,152550,4,575,29,Bachelor,11,0,0.146681539,1
19061,12/26/2022,95930,49,107730,2,485,20,Bachelor,14,0,0.436384571,0
21287,12/26/2022,46680,23,71440,4,762,24,High School,9,1,0.491859605,1
19016,12/28/2022,35320,38,113540,2,623,21,High School,1,1,0.118728606,0
20547,12/28/2022,46050,34,259270,6,680,13,Postgraduate,6,1,0.439208031,0
13642,12/28/2022,73710,32,240300,2,442,21,Bachelor,4,0,1.098460601,0
18894,12/29/2022,47690,38,193180,2,667,16,Postgraduate,2,1,0.648431734,1
18610,12/29/2022,93430,31,152260,7,483,10,Bachelor,12,1,0.599213313,1
6088,12/30/2022,53580,59,132110,3,608,6,High School,10,1,0.694548872,1
5773,12/30/2022,76130,23,180700,4,667,22,Doctoral,5,1,2.748777079,1
15059,12/30/2022,57980,42,124280,4,425,5,Bachelor,7,0,0.70617031,0
21342,12/30/2022,89500,50,274540,2,333,21,Bachelor,10,0,0.595160814,0
19667,12/30/2022,54320,23,194490,9,563,10,Doctoral,13,0,1.599894012,0
2448,12/30/2022,97910,42,285110,1,335,7,Bachelor,14,1,0.140435433,1
16438,12/30/2022,62880,26,120130,4,715,17,Postgraduate,11,1,0.569347209,0
3581,12/30/2022,79930,57,248160,1,336,2,Doctoral,9,1,0.258450704,1
11059,1/2/2023,80520,43,119190,4,338,17,High School,1,0,0.219698416,0
11657,1/2/2023,57430,58,140170,9,339,23,Postgraduate,11,0,0.491331349,0
4577,1/2/2023,61080,40,60520,2,710,5,Bachelor,13,1,0.714850615,1
12154,1/2/2023,51220,37,100270,6,638,17,Postgraduate,3,1,1.018063584,1
8938,1/2/2023,96150,49,148400,4,307,16,High School,3,1,2.303883783,0
22064,1/2/2023,46600,28,132590,4,513,9,Bachelor,9,0,0.946773531,0
7350,1/2/2023,96560,39,102210,6,673,26,Doctoral,9,1,0.305163511,1
21578,1/2/2023,94600,55,190800,3,346,29,Postgraduate,5,1,0.711311589,1
7536,1/2/2023,98030,51,103760,8,752,22,Postgraduate,1,1,0.14018277,1
15210,1/2/2023,80670,27,78070,9,653,1,Doctoral,11,1,0.479706544,1
3193,1/2/2023,64180,57,111800,2,503,3,Doctoral,8,1,0.300981294,1
17285,1/3/2023,66710,28,195290,5,544,1,Postgraduate,5,0,0.132157409,1
10104,1/3/2023,37410,37,185000,6,513,28,Bachelor,2,1,0.40974034,1
24322,1/5/2023,49160,46,71840,7,594,5,Postgraduate,5,1,0.519345774,1
19951,1/5/2023,78540,33,288110,9,666,9,Postgraduate,5,0,0.150782504,0
11134,1/5/2023,50590,38,105950,8,576,18,Bachelor,13,1,0.780641295,1
5121,1/5/2023,93710,47,200850,3,688,4,Bachelor,2,0,0.163476147,0
14930,1/6/2023,79650,46,189640,5,654,3,Postgraduate,5,1,1.009810442,1
10806,1/6/2023,31940,49,104300,4,337,11,Bachelor,9,0,0.357490804,0
20964,1/6/2023,33950,26,88530,9,582,4,Bachelor,11,0,1.180873181,1
4399,1/6/2023,41960,46,199030,6,759,21,Doctoral,2,1,0.249123665,1
7010,1/6/2023,79210,22,188520,8,494,29,Doctoral,5,0,0.260520574,1
3881,1/9/2023,93100,44,282770,6,257,20,Doctoral,6,0,0.616530514,0
24300,1/9/2023,33850,46,222290,1,271,11,Postgraduate,6,0,0.136167325,1
18257,1/9/2023,78420,29,103090,9,414,15,Bachelor,6,0,0.271475974,0
5841,1/9/2023,75050,39,236900,2,773,10,Doctoral,9,0,0.085249109,1
18725,1/10/2023,45720,29,211060,2,737,15,Bachelor,8,0,1.010047029,1
17830,1/10/2023,98750,56,262710,5,261,29,Postgraduate,1,1,3.904891304,1
3970,1/10/2023,66420,51,287580,6,473,22,Bachelor,14,1,0.445474544,1
2998,1/10/2023,39130,59,210490,6,711,21,Postgraduate,14,0,0.10906605,0
5084,1/10/2023,91740,21,170500,5,251,29,Bachelor,11,0,0.155902722,0
5408,1/10/2023,85290,58,135900,6,342,13,High School,14,0,0.216281896,0
24471,1/10/2023,74640,30,111170,1,540,22,Bachelor,13,1,2.262002743,1
20131,1/11/2023,90160,49,95910,3,713,7,Doctoral,2,0,0.339429008,0
4258,1/11/2023,50980,21,51730,8,737,25,Postgraduate,12,1,0.51516225,1
6304,1/11/2023,71780,54,186810,1,597,26,Bachelor,14,1,0.414722474,0
5364,1/12/2023,97910,26,147290,5,686,1,Bachelor,10,0,0.511678989,0
20270,1/12/2023,74360,51,234200,5,641,26,Bachelor,2,0,0.234448595,0
12747,1/12/2023,46740,28,91170,4,693,19,High School,3,1,0.295392022,0
15413,1/12/2023,99970,59,216430,4,596,21,Postgraduate,7,1,0.591645468,1
23101,1/12/2023,54120,57,88630,7,730,13,Postgraduate,7,1,1.032427277,0
6810,1/12/2023,58180,48,169860,8,551,4,Postgraduate,3,1,2.036789298,0
12107,1/12/2023,51460,37,197810,8,669,8,Postgraduate,2,1,0.170610085,1
22494,1/12/2023,32430,27,271720,4,712,1,Postgraduate,9,1,0.555667676,1
2714,1/13/2023,86930,29,299060,1,663,29,Bachelor,10,1,0.470768312,1
8851,1/13/2023,41370,44,203250,3,410,29,Postgraduate,1,1,1.444110125,1
4535,1/13/2023,95550,52,282760,2,331,24,Bachelor,11,1,0.284368817,1
17664,1/13/2023,32720,32,108050,5,614,8,Doctoral,9,1,0.236390208,1
4381,1/13/2023,97460,37,154360,6,446,19,Postgraduate,2,1,0.287253142,0
9102,1/13/2023,96190,45,89950,3,686,26,Bachelor,4,1,0.247397918,1
24311,1/13/2023,64720,45,140760,9,582,13,Bachelor,1,0,1.081753186,0
20922,1/13/2023,34210,54,279310,8,721,19,Bachelor,2,1,0.082536803,0
8499,1/13/2023,92510,26,243740,5,357,28,Bachelor,11,0,0.36940427,1
5622,1/17/2023,58150,44,52100,2,381,13,Postgraduate,6,0,0.183211936,0
19334,1/17/2023,76270,34,279310,8,312,2,Bachelor,2,0,0.669455006,0
14607,1/17/2023,76110,32,209100,9,474,17,Bachelor,9,0,0.549692026,0
2718,1/17/2023,39660,34,238410,8,377,2,Postgraduate,10,0,0.114121293,0
13987,1/17/2023,52310,59,99620,4,331,12,Doctoral,5,1,0.321230342,1
22477,1/17/2023,56540,36,108370,7,571,1,Doctoral,3,0,0.06805882,0
21443,1/18/2023,70350,41,92960,4,516,22,Postgraduate,4,1,2.760635811,0
8067,1/18/2023,49440,37,245550,8,629,23,Doctoral,13,1,1.246704331,1
10264,1/18/2023,92540,53,232900,9,741,18,Bachelor,8,1,0.083793517,1
12011,1/18/2023,40000,35,241220,5,408,8,Bachelor,6,0,0.97731261,0
12067,1/18/2023,45660,32,66160,7,698,16,Postgraduate,1,0,0.105252123,0
13862,1/18/2023,66600,26,132110,9,507,2,Bachelor,4,1,2.293803667,1
2560,1/18/2023,54680,40,104060,3,276,22,Doctoral,8,1,0.512100069,1
7536,1/18/2023,73430,37,269890,5,700,9,Postgraduate,5,0,0.651236385,0
7870,1/18/2023,80780,36,87460,8,736,23,High School,12,1,0.68785522,1
11216,1/19/2023,63920,50,228340,9,715,11,Postgraduate,14,1,0.506632936,0
8971,1/20/2023,49840,47,137140,9,605,2,Bachelor,12,1,0.690905602,0
11647,1/20/2023,36580,48,269240,7,434,5,Bachelor,3,0,0.356681932,1
22209,1/20/2023,83050,28,196790,2,569,13,Postgraduate,7,0,0.874421109,0
2386,1/23/2023,54500,51,199200,6,769,13,Bachelor,4,0,0.584183232,0
3968,1/23/2023,61250,57,173680,7,569,28,Postgraduate,12,0,0.234374026,1
19732,1/23/2023,94530,21,184210,5,798,28,Postgraduate,13,1,1.632172792,1
1257,1/23/2023,64430,28,65110,6,250,12,High School,14,0,0.19501874,0
19679,1/23/2023,36760,58,76450,7,580,13,Bachelor,3,1,0.665470261,1
5206,1/23/2023,77130,50,179560,9,718,5,Bachelor,14,0,1.557801132,0
23824,1/23/2023,82990,57,88160,8,474,26,Bachelor,1,1,0.102825068,1
7925,1/24/2023,81090,40,183440,2,674,22,Postgraduate,10,1,0.254043078,1
13907,1/24/2023,41990,40,116550,2,400,27,Postgraduate,7,0,0.548514614,1
19246,1/24/2023,82250,35,203290,4,373,19,Bachelor,2,1,1.508414316,1
17955,1/24/2023,90850,22,179380,5,323,16,High School,12,0,0.87490067,0
9600,1/24/2023,54840,40,130940,9,286,21,Postgraduate,8,1,0.741306267,1
7098,1/24/2023,36400,23,85230,8,678,21,Postgraduate,11,0,1.098894871,1
11178,1/25/2023,84410,32,123560,2,673,11,High School,11,1,0.275259336,1
10257,1/25/2023,93000,51,51060,6,277,10,Doctoral,10,0,0.695684469,1
16385,1/25/2023,38890,47,251290,5,305,4,Postgraduate,8,1,0.121238755,1
16866,1/25/2023,53960,56,156010,7,522,26,Postgraduate,12,0,0.231186715,0
15313,1/25/2023,76770,24,77380,2,686,6,Bachelor,13,0,1.045374449,0
3899,1/26/2023,36530,52,201850,1,514,3,Bachelor,13,0,0.867836517,0
1806,1/26/2023,88230,53,115560,4,689,7,Bachelor,10,0,0.279960882,0
16362,1/27/2023,90710,58,180660,3,740,17,Postgraduate,11,0,0.365471632,0
12211,1/27/2023,39420,31,131510,1,330,17,Doctoral,3,1,0.81937428,1
22446,1/27/2023,81250,58,282130,5,511,12,Postgraduate,9,1,0.263499361,1
24153,1/27/2023,55490,57,295990,1,758,9,Postgraduate,13,1,0.819854722,1
2418,1/27/2023,43550,51,176680,4,302,27,Doctoral,8,1,0.267183797,1
15041,1/27/2023,74110,51,173130,5,555,20,Bachelor,2,0,0.554070957,0
15194,1/27/2023,85950,30,152510,6,489,27,High School,13,0,0.207185818,1
11649,1/27/2023,75800,31,284170,7,788,7,Postgraduate,12,1,0.803818858,0
18151,1/27/2023,90760,21,255850,4,607,20,Postgraduate,5,0,0.663405239,1
2898,1/27/2023,47410,42,208490,6,278,28,Postgraduate,6,0,0.137147335,0
1314,1/27/2023,99950,41,282660,4,772,5,Doctoral,1,0,0.547843888,0
12185,1/30/2023,52990,54,155430,7,257,1,Postgraduate,13,1,0.409942299,0
13784,1/30/2023,37200,45,125350,1,360,16,Doctoral,3,0,0.463924396,0
3127,1/30/2023,40350,38,78650,3,655,18,Postgraduate,3,1,0.773551526,0
9862,1/30/2023,75640,49,67600,3,552,16,Postgraduate,7,0,0.453667653,0
2476,1/30/2023,94950,36,54390,3,788,22,Doctoral,6,0,0.526264717,0
16731,1/30/2023,55630,56,154400,9,329,15,Bachelor,8,1,2.245605701,1
2022,1/31/2023,40330,32,69510,6,517,9,Postgraduate,5,1,0.548595359,1
18362,1/31/2023,33160,49,229610,7,601,11,Bachelor,14,1,0.48656215,1
6221,1/31/2023,73510,42,259660,9,661,8,High School,9,1,0.496328389,1
6797,1/31/2023,70390,25,261850,3,585,22,Doctoral,8,0,0.482036139,0
20546,1/31/2023,70590,28,90500,2,661,11,Postgraduate,3,1,0.277344304,1
19918,1/31/2023,56010,50,59700,4,496,17,Postgraduate,13,1,1.204203013,1
13541,1/31/2023,35960,53,246650,2,717,27,Doctoral,1,1,0.483211084,1
6631,2/1/2023,54000,57,166190,2,788,19,Bachelor,5,0,1.484774665,1
4893,2/1/2023,41290,46,130470,7,406,17,Doctoral,6,1,0.519583614,1
4022,2/1/2023,52550,56,239010,6,409,10,Doctoral,11,1,0.364722691,1
17185,2/1/2023,91630,39,130970,9,527,5,Doctoral,8,1,1.197856554,1
5822,2/1/2023,90300,25,201090,4,391,4,Bachelor,14,0,0.932351868,0
12273,2/1/2023,33950,39,225770,9,699,7,Bachelor,11,0,0.333333333,0
13723,2/2/2023,88960,36,93910,2,292,1,Bachelor,3,0,0.558761757,0
12921,2/2/2023,47510,44,98780,2,618,6,Postgraduate,12,0,0.772664071,0
10965,2/2/2023,98710,26,260850,4,730,7,Doctoral,2,0,0.449418512,0
10777,2/2/2023,89220,58,205030,7,645,17,Bachelor,5,1,1.095511869,1
3074,2/2/2023,31010,49,77670,8,594,24,Bachelor,3,0,0.428646407,0
19679,2/2/2023,45480,25,173540,9,695,6,Bachelor,1,0,0.974727887,1
4548,2/2/2023,69000,56,174100,1,254,7,High School,14,1,0.491931166,1
7877,2/3/2023,60260,40,102320,4,265,1,Postgraduate,12,0,0.06688745,0
7876,2/3/2023,74380,48,71540,2,272,8,Postgraduate,3,0,0.66080022,0
8111,2/3/2023,74550,24,219210,3,718,22,Bachelor,14,0,0.317717391,1
6033,2/3/2023,50900,43,81350,8,652,26,Bachelor,9,0,0.319014719,0
10501,2/3/2023,36920,30,201710,3,453,21,Postgraduate,1,0,0.310859888,0
4126,2/6/2023,36830,33,193420,5,413,1,Bachelor,1,1,4.227627352,0
14693,2/6/2023,31420,28,94830,2,750,4,Postgraduate,5,1,0.886728656,1
19066,2/6/2023,44210,49,67010,2,388,20,Bachelor,8,0,1.400531333,0
6307,2/6/2023,53090,24,222390,4,458,26,Postgraduate,5,0,1.049665712,1
8157,2/6/2023,42150,37,88960,9,294,20,Postgraduate,4,0,0.090664514,0
7994,2/6/2023,48360,38,149400,3,586,13,Bachelor,4,1,0.490885708,0
7317,2/6/2023,57600,35,106910,2,646,22,Bachelor,6,0,0.99122191,1
1158,2/6/2023,50510,45,151810,9,766,25,High School,3,1,1.624789207,1
6107,2/6/2023,83730,53,197120,7,562,26,Bachelor,9,1,0.770253556,1
11629,2/6/2023,46550,54,102910,8,622,11,Postgraduate,11,1,0.365694085,0
24395,2/6/2023,95670,53,126450,5,305,27,Bachelor,11,0,0.183788289,0
7923,2/8/2023,88140,57,269290,9,513,13,Bachelor,4,1,0.108998505,1
21777,2/8/2023,51640,59,128980,9,678,17,Postgraduate,10,1,0.067435017,1
16365,2/8/2023,62080,55,138350,1,471,16,Bachelor,9,0,0.300521251,0
7558,2/8/2023,83120,58,226580,6,586,13,High School,8,1,2.742490613,0
19146,2/8/2023,93580,32,184710,3,701,18,Bachelor,4,1,0.123823353,0
9320,2/8/2023,94270,38,90170,7,436,16,Postgraduate,5,1,0.757350882,1
18160,2/8/2023,96110,27,163750,3,680,23,Bachelor,8,1,0.533306741,1
10424,2/9/2023,66910,32,93120,4,646,16,Bachelor,2,1,1.211982882,1
14474,2/9/2023,71060,33,131840,6,763,25,Doctoral,14,0,0.485604171,1
22474,2/10/2023,85760,59,56270,3,545,14,Doctoral,3,1,0.221602741,0
1701,2/10/2023,58230,57,256090,3,685,27,Bachelor,14,0,0.300974377,0
14587,2/13/2023,91090,53,160850,2,788,24,Bachelor,1,0,0.28131625,1
18809,2/13/2023,66430,49,227620,5,433,13,Bachelor,12,0,0.469245328,0
9195,2/13/2023,85750,25,68790,5,674,12,Bachelor,2,0,0.201094189,1
5166,2/13/2023,94510,56,80380,1,708,24,Bachelor,9,1,0.072591336,1
12698,2/13/2023,84850,45,290050,3,470,22,Bachelor,11,0,0.961331038,1
19031,2/13/2023,36030,21,101320,4,338,6,Doctoral,5,0,0.273377088,0
6691,2/14/2023,71330,59,143010,4,384,15,Postgraduate,5,0,0.717405547,0
20925,2/14/2023,64060,43,139300,4,483,9,Postgraduate,12,1,0.153074219,1
21374,2/14/2023,76580,52,121520,7,497,4,Postgraduate,9,0,0.454806902,0
2113,2/14/2023,44530,29,221810,6,435,13,Postgraduate,14,0,0.460530953,1
22227,2/14/2023,30660,23,246400,9,485,26,Postgraduate,11,1,0.742831271,0
9005,2/14/2023,94190,31,237500,2,440,27,Bachelor,1,1,0.642885205,1
10191,2/14/2023,39380,55,270320,2,363,19,High School,13,0,0.130700447,0
3660,2/14/2023,41120,53,205870,4,548,26,Postgraduate,7,1,1.332837055,1
18646,2/14/2023,64290,55,143580,3,559,16,Postgraduate,7,0,0.423583558,1
17877,2/14/2023,57770,42,133690,8,546,1,Doctoral,5,1,0.699138196,1
7608,2/14/2023,49400,25,53850,4,726,7,Postgraduate,7,1,2.779567613,1
16915,2/14/2023,84190,47,161870,6,448,14,High School,12,0,0.131875953,0
2090,2/14/2023,93480,33,122610,2,775,19,Postgraduate,13,0,0.604189636,0
20157,2/14/2023,78380,55,281790,9,654,1,Bachelor,2,0,0.50869522,0
9759,2/15/2023,50580,23,241940,1,672,6,Postgraduate,7,0,0.160782295,0
13228,2/15/2023,46350,36,198910,5,644,24,Bachelor,3,1,0.504336399,1
6978,2/15/2023,74890,33,120880,4,458,28,Postgraduate,12,0,0.628934846,1
3454,2/15/2023,89000,22,240450,7,773,3,Doctoral,2,1,0.545424996,0
10922,2/15/2023,84140,52,236930,7,345,25,Postgraduate,4,0,1.385247586,0
5064,2/15/2023,37600,40,171890,5,506,29,Bachelor,2,1,1.026608026,1
6365,2/15/2023,95880,54,227520,5,740,6,Postgraduate,8,1,0.823638614,1
8975,2/15/2023,45240,36,76780,2,326,14,High School,2,0,0.251755114,0
19773,2/15/2023,43530,34,104130,2,465,25,Bachelor,12,0,0.481244626,1
1843,2/15/2023,46560,24,137880,5,300,29,Bachelor,14,0,0.45331776,0
21546,2/16/2023,82390,52,87250,7,720,20,Postgraduate,7,0,0.871482345,1
7038,2/16/2023,95830,54,241790,5,328,1,Postgraduate,9,1,0.533243182,0
22751,2/16/2023,78650,33,267960,1,795,3,High School,14,1,0.356981805,1
16301,2/16/2023,65790,31,263200,2,588,9,Postgraduate,6,1,0.340173682,1
3096,2/16/2023,86900,22,130250,2,652,25,Doctoral,6,1,2.311047208,1
2051,2/16/2023,70790,31,110350,4,464,23,Bachelor,12,0,4.07518797,0
18148,2/17/2023,41840,48,141990,9,775,21,Doctoral,3,0,0.653369673,0
14697,2/17/2023,47160,51,288310,6,362,22,Doctoral,6,0,0.38706177,0
23761,2/17/2023,41850,41,161140,9,442,8,Doctoral,8,1,0.372729936,1
12117,2/17/2023,82600,47,62710,8,402,20,Bachelor,12,0,0.63108787,0
13109,2/17/2023,56700,52,281880,7,413,28,Postgraduate,8,0,0.081817226,0
4195,2/17/2023,71040,49,135330,2,294,20,Postgraduate,6,1,0.552690515,1
15851,2/17/2023,92670,57,230600,9,616,5,Bachelor,2,0,0.336302269,1
5142,2/17/2023,40880,46,51230,2,549,21,Bachelor,13,0,1.36317445,0
21991,2/17/2023,57820,58,154790,3,733,26,Postgraduate,14,0,0.664584763,0
1372,2/17/2023,80930,27,187500,6,265,2,High School,10,1,1.233317669,1
18764,2/17/2023,57690,56,73690,7,410,20,Doctoral,7,1,1.653879497,1
